t	linear	cwm
6.051051051051052e-09	9.909796092670039	9.744142221274865
6.156156156156158e-09	9.9516690128722	9.788221958486137
6.261261261261264e-09	9.993286273343065	9.832017184529871
6.36636636636637e-09	10.034645227892195	9.875524748957458
6.471471471471476e-09	10.075743284317706	9.918741570086137
6.576576576576582e-09	10.116577904794699	9.961664635521208
6.681681681681688e-09	10.15714660624385	10.004291002649486
6.786786786786794e-09	10.197446960680187	10.04661779910388
6.891891891891893e-09	10.237476595541898	10.088642223199065
6.996996996996999e-09	10.277233193999262	10.130361544338184
7.102102102102105e-09	10.316714495243536	10.171773103390551
7.207207207207211e-09	10.355918294755941	10.21287431304033
7.312312312312317e-09	10.39484244455659	10.253662658106233
7.417417417417423e-09	10.433484853433486	10.2941356958322
7.522522522522529e-09	10.471843487151517	10.33429105614915
7.627627627627628e-09	10.50991636864152	10.374126441907794
7.732732732732734e-09	10.547701578169463	10.413639629082667
7.83783783783784e-09	10.585197253485703	10.45282846694734
7.942942942942946e-09	10.6224015899545	10.491690878221034
8.048048048048052e-09	10.65931284066374	10.530224859186667
8.153153153153158e-09	10.695929316515002	10.568428479780515
8.258258258258264e-09	10.732249386294031	10.606299883653566
8.36336336336337e-09	10.768271476721702	10.643837288204832
8.46846846846847e-09	10.803994072485601	10.68103898458667
8.573573573573576e-09	10.839415716252292	10.717903337682417
8.678678678678682e-09	10.874535008660422	10.754428786056456
8.783783783783787e-09	10.909350608294783	10.790613841876961
8.888888888888893e-09	10.94386123164146	10.8264570908116
8.993993993994e-09	10.978065653024208	10.861957191896341
9.099099099099105e-09	11.011962704522208	10.897112877377722
9.204204204204205e-09	11.045551275869395	10.931922952528767
9.30930930930931e-09	11.078830314335455	10.966386295438939
9.414414414414417e-09	11.111798824588769	11.0005018567783
9.519519519519523e-09	11.144455868541366	11.034268659536277
9.624624624624629e-09	11.176800565176197	11.067685798735358
9.729729729729735e-09	11.208832090356845	11.100752441119987
9.83483483483484e-09	11.240549676619903	11.133467824821038
9.939939939939947e-09	11.271952612950265	11.165831258996262
1.0045045045045046e-08	11.303040244539478	11.197842123446987
1.0150150150150152e-08	11.333811972527453	11.229499868211535
1.0255255255255258e-08	11.364267253727748	11.260804013135672
1.0360360360360364e-08	11.394405600336608	11.291754147420525
1.046546546546547e-08	11.424226579626124	11.322349929148395
1.0570570570570576e-08	11.453729813621624	11.352591084786782
1.0675675675675682e-08	11.482914978763677	11.38247740867119
1.0780780780780781e-08	11.511781805554879	11.41200876246699
1.0885885885885887e-08	11.540330078191763	11.441185074610901
1.0990990990990993e-08	11.568559634182037	11.470006339732493
1.10960960960961e-08	11.596470363947494	11.498472618056114
1.1201201201201205e-08	11.624062210412843	11.526584034783806
1.1306306306306311e-08	11.651335168580735	11.55434077945957
1.1411411411411417e-08	11.67828928509331	11.58174310531556
1.1516516516516523e-08	11.704924657780563	11.608791328600557
1.1621621621621623e-08	11.73124143519576	11.635485827891346
1.1726726726726729e-08	11.757239816138334	11.661827043387374
1.1831831831831835e-08	11.78292004916443	11.68781547618924
1.193693693693694e-08	11.808282432085512	11.71345168756151
1.2042042042042047e-08	11.8333273114553	11.73873629818033
1.2147147147147153e-08	11.858055082045373	11.763669987366393
1.2252252252252259e-08	11.88246618630973	11.788253492303701
1.2357357357357358e-08	11.906561113838661	11.8124876072447
1.2462462462462464e-08	11.930340400802253	11.836373182702264
1.256756756756757e-08	11.953804629383818	11.859911124629036
1.2672672672672676e-08	11.97695442720363	11.883102393584705
1.2777777777777782e-08	11.999790466733245	11.905948003891625
1.2882882882882888e-08	12.022313464700773	11.928449022779436
1.2987987987987994e-08	12.044524181487436	11.950606569519074
1.30930930930931e-08	12.066423420515695	11.97242181454679
1.31981981981982e-08	12.088012027629356	11.993895978578644
1.3303303303303305e-08	12.109290890465942	12.01503033171602
1.3408408408408411e-08	12.130260937821664	12.035826192542661
1.3513513513513517e-08	12.150923139009345	12.056284927213753
1.3618618618618623e-08	12.171278503209644	12.0764079485376
1.3723723723723729e-08	12.191328078815895	12.096196715050338
1.3828828828828835e-08	12.211072952772865	12.115652730084289
1.3933933933933935e-08	12.230514249909866	12.134777540830381
1.403903903903904e-08	12.249653132268444	12.153572737395223
1.4144144144144146e-08	12.26849079842504	12.172039951853247
1.4249249249249252e-08	12.28702848280894	12.190180857294523
1.4354354354354358e-08	12.305267455015859	12.207997166868656
1.4459459459459464e-08	12.323209019117455	12.225490632825322
1.456456456456457e-08	12.340854512967132	12.242663045551884
1.4669669669669676e-08	12.35820530750246	12.259516232608624
1.4774774774774776e-08	12.375262806044496	12.276052057762017
1.4879879879879882e-08	12.392028443594397	12.292272420016596
1.4984984984984988e-08	12.40850368612754	12.308179252645763
1.5090090090090094e-08	12.424690029885616	12.323774522222182
1.51951951951952e-08	12.44058900066684	12.339060227648027
1.5300300300300306e-08	12.45620215311475	12.354038399185686
1.5405405405405412e-08	12.471531070005778	12.368711097489292
1.551051051051051e-08	12.486577361535973	12.383080412637531
1.5615615615615617e-08	12.501342664607161	12.397148463168211
1.5720720720720723e-08	12.515828642112828	12.410917395114938
1.582582582582583e-08	12.530036982224027	12.42438938104641
1.5930930930930935e-08	12.543969397675633	12.437566619108665
1.603603603603604e-08	12.557627625053174	12.450451332070752
1.6141141141141147e-08	12.571013424080569	12.463045766374183
1.6246246246246253e-08	12.584128576909063	12.475352191186582
1.6351351351351352e-08	12.596974887407585	12.4873728974599
1.645645645645646e-08	12.60955418045485	12.499110196993586
1.6561561561561564e-08	12.621868301233448	12.510566421503075
1.666666666666667e-08	12.633919114526199	12.521743921693956
1.6771771771771776e-08	12.64570850401501	12.532645066342168
1.6876876876876882e-08	12.65723837158254	12.543272241380572
1.6981981981981988e-08	12.66851063661684	12.553627848992233
1.7087087087087088e-08	12.679527235319313	12.563714306710748
1.7192192192192194e-08	12.690290120016153	12.573534046527909
1.72972972972973e-08	12.700801258473534	12.583089514009036
1.7402402402402406e-08	12.711062633216795	12.592383167416296
1.750750750750751e-08	12.72107624085382	12.601417476840249
1.7612612612612618e-08	12.730844091402828	12.610194923339934
1.7717717717717724e-08	12.74036820762483	12.618717998091794
1.782282282282283e-08	12.749650624360921	12.626989201547643
1.792792792792793e-08	12.758693387874638	12.635011042601974
1.8033033033033035e-08	12.767498555199577	12.642786037768866
1.813813813813814e-08	12.776068193492447	12.650316710368664
1.8243243243243247e-08	12.784404379391786	12.657605589724728
1.8348348348348353e-08	12.79250919838249	12.66465521037045
1.845345345345346e-08	12.800384744166355	12.671468111266714
1.8558558558558565e-08	12.808033118038788	12.678046835030026
1.866366366366367e-08	12.815456428271869	12.68439392717155
1.876876876876877e-08	12.822656789503924	12.690511935347118
1.8873873873873876e-08	12.82963632213574	12.696403408618512
1.8978978978978982e-08	12.83639715173364	12.702070896726099
1.9084084084084088e-08	12.842941408439462	12.707516949373002
1.9189189189189194e-08	12.84927122638768	12.712744115520955
1.92942942942943e-08	12.855388743129748	12.717754942697976
1.9399399399399406e-08	12.861296099065799	12.722551976317984
1.9504504504504505e-08	12.86699543688384	12.72713775901247
1.960960960960961e-08	12.87248890100656	12.73151482997435
1.9714714714714717e-08	12.877778637045823	12.735685724314108
1.9819819819819823e-08	12.882866791265032	12.739652972428274
1.992492492492493e-08	12.887755510049374	12.743419099380391
2.0030030030030035e-08	12.892446939384117	12.746986624294484
2.013513513513514e-08	12.896943224341	12.750358059761147
2.0240240240240247e-08	12.901246508572836	12.753535911256275
2.0345345345345347e-08	12.905358933816368	12.756522676572509
2.0450450450450453e-08	12.90928263940352	12.759320845263426
2.055555555555556e-08	12.913019761780998	12.761932898100543
2.0660660660660665e-08	12.91657243403845	12.764361306543096
2.076576576576577e-08	12.919942785445137	12.766608532220685
2.0870870870870877e-08	12.92313294099517	12.768677026428762
2.0975975975975983e-08	12.926145020961457	12.770569229636964
2.1081081081081082e-08	12.92898114045828	12.772287571010304
2.1186186186186188e-08	12.931643409012649	12.773834467943207
2.1291291291291294e-08	12.934133930144354	12.775212325606358
2.13963963963964e-08	12.936454800954891	12.776423536506373
2.1501501501501506e-08	12.938608111725127	12.777470480058232
